land_parcel_id,mrt_station,distance_m
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,katong park mrt station,4220.99
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,kallang mrt station,2249.31
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,kaki bukit mrt station,4507.05
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,jalan besar mrt station,3247.49
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,geylang bahru mrt station,1200.16
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,farrer park mrt station,2715.27
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,eunos mrt station,4120.03
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,esplanade mrt station,4434.59
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,dhoby ghaut mrt station,4329.14
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,dakota mrt station,3452.13
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,city hall mrt station,4606.77
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,caldecott mrt station,3172.47
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,bukit brown mrt station,4170.62
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,bugis mrt station,3704.83
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,bras basah mrt station,4299.59
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,braddell mrt station,2567.39
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,boon keng mrt station,1534.92
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,bishan mrt station,3035.66
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,bendemeer mrt station,2058.58
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,bencoolen mrt station,4114.57
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,bartley mrt station,1808.13
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,ang mo kio mrt station,4718.35
c3c0a3ea36d512cad1b7bdc53f7fb4bf46dcdd2585d1053efd7a311fe763521f,aljunied mrt station,2347.81
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,woodleigh mrt station,4967.19
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,toa payoh mrt station,4158.4
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,tiong bahru mrt station,3517.95
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,telok ayer mrt station,1854.1
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,tanjong rhu mrt station,1796.53
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,tanjong pagar mrt station,2543.67
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,tanjong katong mrt station,4463.7
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,stevens mrt station,4356.77
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,stadium mrt station,2123.4
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,somerset mrt station,2080.08
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,shenton way mrt station,2203.45
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,rochor mrt station,974.12
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,redhill mrt station,4582.18
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,raffles place mrt station,1503.75
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,promenade mrt station,422.01
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,prince edward road mrt station,2808.47
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,potong pasir mrt station,4085.23
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,paya lebar mrt station,4518.31
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,outram park mrt station,2617.81
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,orchard mrt station,2920.29
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,orchard boulevard mrt station,3788.1
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,novena mrt station,3060.02
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,nicoll highway mrt station,793.02
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,newton mrt station,2787.3
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,napier mrt station,4427.59
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,mountbatten mrt station,3004.22
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,mount pleasant mrt station,4360.94
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,maxwell mrt station,2305.12
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,mattar mrt station,4436.65
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,marina south pier mrt station,2857.29
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,marina south mrt station,2507.73
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,marina bay mrt station,2227.17
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,macpherson mrt station,4845.69
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,little india mrt station,1439.43
c395d0734ae01c3032111fa353eb1986eb0440f092af10ad34bce98a4aa2f2b0,lavender mrt station,1358.71
b157c0bed4f5bb135db17089923af63b0bbf31100f68c857d8cfbdfd5ed19562,kovan mrt station,2151.68
b157c0bed4f5bb135db17089923af63b0bbf31100f68c857d8cfbdfd5ed19562,hougang mrt station,2220.33
b157c0bed4f5bb135db17089923af63b0bbf31100f68c857d8cfbdfd5ed19562,buangkok mrt station,2412.34
b157c0bed4f5bb135db17089923af63b0bbf31100f68c857d8cfbdfd5ed19562,bright hill mrt station,4604.52
b157c0bed4f5bb135db17089923af63b0bbf31100f68c857d8cfbdfd5ed19562,braddell mrt station,4812.91
b157c0bed4f5bb135db17089923af63b0bbf31100f68c857d8cfbdfd5ed19562,bishan mrt station,3733.04
b157c0bed4f5bb135db17089923af63b0bbf31100f68c857d8cfbdfd5ed19562,bartley mrt station,3711.23
b157c0bed4f5bb135db17089923af63b0bbf31100f68c857d8cfbdfd5ed19562,ang mo kio mrt station,2654.14
b14134ac9f28b1a4559dc31e28254aace3f8ab3df9a3b9516ef06fb8edf8fccb,tan kah kee mrt station,4907.51
b14134ac9f28b1a4559dc31e28254aace3f8ab3df9a3b9516ef06fb8edf8fccb,sixth avenue mrt station,4136.26
b14134ac9f28b1a4559dc31e28254aace3f8ab3df9a3b9516ef06fb8edf8fccb,queenstown mrt station,4623.7
b14134ac9f28b1a4559dc31e28254aace3f8ab3df9a3b9516ef06fb8edf8fccb,pasir panjang mrt station,4499.82
b14134ac9f28b1a4559dc31e28254aace3f8ab3df9a3b9516ef06fb8edf8fccb,one-north mrt station,2483.81
b14134ac9f28b1a4559dc31e28254aace3f8ab3df9a3b9516ef06fb8edf8fccb,king albert park mrt station,3498.67
b14134ac9f28b1a4559dc31e28254aace3f8ab3df9a3b9516ef06fb8edf8fccb,kent ridge mrt station,2576.78
b14134ac9f28b1a4559dc31e28254aace3f8ab3df9a3b9516ef06fb8edf8fccb,jurong east mrt station,3856.29
b14134ac9f28b1a4559dc31e28254aace3f8ab3df9a3b9516ef06fb8edf8fccb,holland village mrt station,3298.14
b14134ac9f28b1a4559dc31e28254aace3f8ab3df9a3b9516ef06fb8edf8fccb,haw par villa mrt station,3322.73
b14134ac9f28b1a4559dc31e28254aace3f8ab3df9a3b9516ef06fb8edf8fccb,farrer road mrt station,4599.64
b14134ac9f28b1a4559dc31e28254aace3f8ab3df9a3b9516ef06fb8edf8fccb,dover mrt station,1332.39
b14134ac9f28b1a4559dc31e28254aace3f8ab3df9a3b9516ef06fb8edf8fccb,commonwealth mrt station,3544.28
b14134ac9f28b1a4559dc31e28254aace3f8ab3df9a3b9516ef06fb8edf8fccb,clementi mrt station,747.96
b14134ac9f28b1a4559dc31e28254aace3f8ab3df9a3b9516ef06fb8edf8fccb,buona vista mrt station,2595.65
b14134ac9f28b1a4559dc31e28254aace3f8ab3df9a3b9516ef06fb8edf8fccb,bukit batok mrt station,4864.39
b14134ac9f28b1a4559dc31e28254aace3f8ab3df9a3b9516ef06fb8edf8fccb,beauty world mrt station,3729.68
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,woodleigh mrt station,3995.22
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,ubi mrt station,1061.24
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,tanjong katong mrt station,4192.19
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,tanah merah mrt station,4533.27
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,tampines west mrt station,3695.2
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,tampines mrt station,4569.43
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,tai seng mrt station,2027.58
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,siglap mrt station,3888.0
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,serangoon mrt station,3970.66
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,potong pasir mrt station,4208.77
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,paya lebar mrt station,2492.51
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,mountbatten mrt station,4252.33
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,mattar mrt station,2789.41
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,marine terrace mrt station,3381.59
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,marine parade mrt station,3703.1
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,macpherson mrt station,2114.44
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,kovan mrt station,3582.81
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,kembangan mrt station,1807.78
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,katong park mrt station,4794.31
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,kallang mrt station,4768.43
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,kaki bukit mrt station,242.26
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,hougang mrt station,4202.25
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,geylang bahru mrt station,4220.13
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,eunos mrt station,1840.32
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,dakota mrt station,3615.18
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,bedok reservoir mrt station,2855.2
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,bedok north mrt station,1276.62
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,bedok mrt station,2927.78
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,bayshore mrt station,4716.99
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,bartley mrt station,3023.32
afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,aljunied mrt station,3415.23
af8448f0d7dc07bbce794437c721b020efa78111fe465a37ea9d796a80ea0cff,tuas west road mrt station,3458.52
af8448f0d7dc07bbce794437c721b020efa78111fe465a37ea9d796a80ea0cff,tuas link mrt station,4518.99
af8448f0d7dc07bbce794437c721b020efa78111fe465a37ea9d796a80ea0cff,tuas crescent mrt station,3241.91
af8448f0d7dc07bbce794437c721b020efa78111fe465a37ea9d796a80ea0cff,gul circle mrt station,4179.22
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,woodleigh mrt station,4837.09
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,ubi mrt station,2762.78
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,tanjong rhu mrt station,2856.71
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,tanjong katong mrt station,633.95
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,tai seng mrt station,3496.61
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,stadium mrt station,2529.29
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,siglap mrt station,3611.17
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,promenade mrt station,4337.74
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,potong pasir mrt station,4340.6
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,paya lebar mrt station,1493.18
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,nicoll highway mrt station,3863.59
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,mountbatten mrt station,1722.19
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,mattar mrt station,2918.97
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,marine terrace mrt station,1932.07
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,marine parade mrt station,823.07
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,macpherson mrt station,2475.88
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,lavender mrt station,3925.05
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,kembangan mrt station,2433.11
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,katong park mrt station,1536.0
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,kallang mrt station,3042.43
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,kaki bukit mrt station,3511.43
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,jalan besar mrt station,4747.98
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,geylang bahru mrt station,3439.56
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,gardens by the bay mrt station,4487.0
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,eunos mrt station,1734.37
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,esplanade mrt station,4934.51
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,dakota mrt station,1063.81
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,bugis mrt station,4587.89
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,boon keng mrt station,4348.05
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,bendemeer mrt station,4008.82
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,bedok north mrt station,3970.41
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,bedok mrt station,4134.99
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,bartley mrt station,4592.47
aee39065e93d57813849a33de83fbde05cae421517b1e52311111938c5ad8aa5,aljunied mrt station,2097.2
aebc53d7a8327b7038a13341b4f7a588225b7afe9e62561a62ca1bae43d0691a,queenstown mrt station,4716.37
aebc53d7a8327b7038a13341b4f7a588225b7afe9e62561a62ca1bae43d0691a,pasir panjang mrt station,3953.83
aebc53d7a8327b7038a13341b4f7a588225b7afe9e62561a62ca1bae43d0691a,one-north mrt station,2620.68
aebc53d7a8327b7038a13341b4f7a588225b7afe9e62561a62ca1bae43d0691a,king albert park mrt station,4602.61
aebc53d7a8327b7038a13341b4f7a588225b7afe9e62561a62ca1bae43d0691a,kent ridge mrt station,2374.46
aebc53d7a8327b7038a13341b4f7a588225b7afe9e62561a62ca1bae43d0691a,jurong east mrt station,4484.27
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,kallang mrt station,1675.48
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,jalan besar mrt station,2317.15
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,havelock mrt station,4619.83
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,great world mrt station,4526.42
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,geylang bahru mrt station,2744.95
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,gardens by the bay mrt station,2145.52
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,fort canning mrt station,3367.22
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,farrer park mrt station,2868.49
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,eunos mrt station,4113.03
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,esplanade mrt station,2164.51
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,downtown mrt station,3052.0
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,dhoby ghaut mrt station,3127.86
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,dakota mrt station,2106.27
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,clarke quay mrt station,3219.93
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,city hall mrt station,2451.4
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,chinatown mrt station,3523.22
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,cantonment mrt station,4906.92
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,bugis mrt station,1934.94
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,bras basah mrt station,2630.87
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,boon keng mrt station,2883.73
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,bendemeer mrt station,2267.84
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,bencoolen mrt station,2677.68
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,bayfront mrt station,2351.93
92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,aljunied mrt station,2390.32
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,toa payoh mrt station,3728.17
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,tiong bahru mrt station,2111.77
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,telok blangah mrt station,4711.11
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,telok ayer mrt station,2119.41
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,tanjong rhu mrt station,3636.79
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,tanjong pagar mrt station,2600.92
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,tan kah kee mrt station,4674.49
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,stevens mrt station,2771.89
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,stadium mrt station,3849.93
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,somerset mrt station,215.2
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,shenton way mrt station,2636.92
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,rochor mrt station,1403.68
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,redhill mrt station,2904.09
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,raffles place mrt station,2074.01
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,queenstown mrt station,3914.45
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,promenade mrt station,2251.35
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,prince edward road mrt station,3001.64
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,potong pasir mrt station,4710.65
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,outram park mrt station,2018.71
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,orchard mrt station,1078.76
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,orchard boulevard mrt station,1920.78
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,novena mrt station,2330.17
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,nicoll highway mrt station,2531.16
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,newton mrt station,1445.87
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,napier mrt station,2568.21
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,mountbatten mrt station,4691.06
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,mount pleasant mrt station,3274.03
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,maxwell mrt station,2131.67
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,marina south pier mrt station,3964.66
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,marina south mrt station,3745.03
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,marina bay mrt station,2981.04
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,little india mrt station,1193.53
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,lavender mrt station,2582.68
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,keppel mrt station,3510.2
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,kallang mrt station,3640.25
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,jalan besar mrt station,1718.07
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,havelock mrt station,1469.64
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,harbourfront mrt station,4351.24
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,great world mrt station,1012.16
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,geylang bahru mrt station,4179.26
928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,gardens by the bay mrt station,3764.96
